id,property_id,property_name,city,province,area,state,address,room_count,room_type, tad_review_rating
"1207","753460","Hotel Park Palace Lachung","Lachung","Lachung","'Lachung'","Sikkim","Katao Road., Lachung, (N) Sikkim","0","Deluxe Room","0"
"1208","709824","Hotel Ladakh Continental","Leh","Leh","'Old Road'","JammuandKashmir","Old Road,leh-ladakh-194101,J&K INDIA.","18","Deluxe Room","4.5"
"1209","721161","Vinayak Resort","Lansdowne","Lansdowne","'Deriya Khal'","Uttaranchal","Deriyakhal , Lansdowne","6","Double Bed Room","4.9"
"1210","717683","Hotel Rangoli","Lucknow","Lucknow","'Railway Station Charbagh'","UttarPradesh","Near Hardoi Bus Stand, Main Road, Charbagh","20","A.C Room","4.5"
"1211","956176","Meridian Bay Resort & Spa","Kundapura","Kundapura","'Kodi Beach'","Karnataka","Prafulla Enclave, Halady Road, Kundapur Udupi","0","Club Room","0"
"1212","719881","Hotel Viraat International","Lucknow","Lucknow","'Railway Station Charbagh'","UttarPradesh","46-C, Char Bagh","27","Deluxe A.C Room","3"
"1213","40827","The Lake Village Heritage Backwater Resort","Kottayam","Kottayam","'Near Kottayam Railway Station'","Kerala","Kodimatha, Gateway of Kumarakom","57","Deluxe Cottage","4"
"1214","1357202","Desert Oasis Camp","Leh","Leh","'Hunder'","JammuandKashmir","Hunder Nubra, Leh Ladakh","0","Standard Room Non A/C","0"
"1215","955084","OYO Premium Pakhowal Road","Ludhiana","Ludhiana","'Link Road'","Punjab","Pakhowal Road","15","Standard Room","2.8"
"1216","42560","Orchid Residency","Kottayam","Kottayam","'Near Kottayam Railway Station'","Kerala","Pulimoodu Junction,","41","Super Deluxe Room","3"
"1217","746184","Hotel Green Palms","Lansdowne","Lansdowne","'Deriya Khal'","Uttaranchal","Deriyakhal, Lansdowne","18","Semi Deluxe Room","4.5"
"1218","870664","Diamond Resort & Club","Lucknow","Lucknow","'Airport Zone'","UttarPradesh","Near UPAL, Mohanlalganj","50","Deluxe AC Room","2.8"
"1219","413687","The Grand JBR","Lucknow","Lucknow","'Gomti Nagar'","UttarPradesh","CF-129, Viraj Khand, Gomti Nagar","25","Deluxe Room","3.5"
"1220","868302","The Renaissance","Kozhikode","Kozhikode","'Near Calicut Railway Station'","Kerala","Ram Mohan Road","32","Non AC Executive","2"
"1221","779880","The Grand Dragon Ladakh","Leh","Leh","'Sheynam'","JammuandKashmir","Old Sheynam Road","52","Deluxe Room","4.5"
"1222","732151","The Auspicious Hotel","Leh","Leh","'Old Road'","JammuandKashmir","Chulung old road,Leh - Ladakh - 194101 J &K (India)","22","Comfort Room","4"
"1223","1357942","Hotel Ananya","Kolkata","Kolkata","'Salt Lake Sector 1'","WestBengal","BA-170, Sector 1, Salt Lake, Near hariyana Vidya mandir","0","Superior Room","0"
"1224","42578","Hotel Cho Palace","Leh","Leh","'Skara Village'","JammuandKashmir","Near Badami Bagh, Skara, leh","28","Deluxe Room","4"
"1225","41723","Hotel VIP International","Kolkata","Kolkata","'Park Street and Vicinity'","WestBengal","51 Free School Street (Mirza Ghalib Street), Near Park Street","46","Semi Deluxe Room","2.5"
"1226","1328262","OYO Rooms Mumbai Pune Highway Lonavala","Lonavala","Lonavala","'Lonavala'","Maharashtra","Old Mumbai-Pune Highway, Near HDFC Bank Lonavla Lonavala","15","Standard Room AC","4.5"
"1227","711981","Shirleys Beach Hotel","Kovalam","Kovalam","'Light House Beach'","Kerala","Near Avaduthura Devi Temple, Kovalam Beach","16","Standard Non Ac","4"
"1228","731969","7th Heaven Rented Villas","Kothamangalam","Kothamangalam","'Kochi Munnar Road'","Kerala","Thattekad, Kothamangalam","8","Deluxe Room","5"
"1229","720341","Hotel Swagat","Kota","Kota","'Talwandi - Rangbari Road'","Rajasthan","9C Nursery, Jawahar Nagar, Near Resonance Lakshya Building, Kota","14","Deluxe Room","4"
"1230","738422","Crown Inn Lucknow","Lucknow","Lucknow","'Gomti Nagar'","UttarPradesh","3/209, Vipul Khand, (Opposite of IMRT College, Near Sahara Sahar) Gomti Nagar,","10","Deluxe Room","4.5"
"1231","319438","Hotel Arya International","Kolkata","Kolkata","'Elgin Zone'","WestBengal","2,Ray Street(Elgin Road)","14","Executive Room","3.5"
"1232","387795","Hotel Tekarees Inn","Lucknow","Lucknow","'Hazratganj'","UttarPradesh","17/3, Ashok Marg, Hazratganj","20","Super Deluxe Room","3.5"
"1233","1331452","OYO Rooms Kota Junction","Kota","Kota","'Station Road'","Rajasthan","Station Road, Kota Station Road Kota","0","Standard Room AC","0"
"1234","710123","The Driftwood Thongsal","Leh","Leh","'Yurthung Road'","JammuandKashmir","Yurthung Rd, Leh 194101","24","Deluxe Room","4"
"1235","867538","Hotel Aroma Cottage","Lonavala","Lonavala","'Tungarli'","Maharashtra","Tungarli Hill, Opp. Don Bosco School","0","Deluxe Room","0"
"1236","204960","Star Regency Lonavala","Lonavala","Lonavala","'Lonavala Bus Stand'","Maharashtra","Justice Telang Road, Behind Telephone Exchange","20","Super Deluxe Room","2.5"
"1237","1132516","OYO Premium Station Road","Lucknow","Lucknow","'Railway Station Charbagh'","UttarPradesh","Charbagh, Near Railway Station","15","Standard AC Room","2.5"
"1238","720572","Green Woods Hotel","Kundapura","Kundapura","'Kodi Beach'","Karnataka","Fort gate Holiday homes, Fort gate, Near inspection bungalow,","0","Double Room","2"
"1239","211960","Fortune Select Dasve","Lavasa","Lavasa","'Taluka Mulshi'","Maharashtra","At Village Dasve, Post Patharshet Taluka: Mulshi","60","Standard Room","4"
"1240","310640","Parthasarathy Luxury Houseboats","Kumarakom","Kumarakom","'Vembanad Lake'","Kerala","Aruna Bhavan Mythrynagar, M .L.Road, Komarakom, Kottyam, Kerala","0","Two Bedroom Independent Luxury AC Houseboat","0"
"1241","738412","Hotel Bagga Palace","Lucknow","Lucknow","'Aminabad'","UttarPradesh","Guru Gobindsingh Marg, Naka Hindola,","15","Double Bed Room","3"
"1242","740330","Temple Stays","Kumbakonam","Kumbakonam","'Near Bus Terminus'","TamilNadu","1/179-1 Ulloor, Thiruvidaimarudur Main Road, Chettimandapam","18","Executive Suite","4.5"
"1243","753560","WoodyVu Stok House","Leh","Leh","'Loksya House Village'","JammuandKashmir","Village Stok, Leh, India","0","Suite","0"
"1244","40797","The Park Kolkata","Kolkata","Kolkata","'Park Street and Vicinity'","WestBengal","17, Park Street","0","Luxury Premium Room King Bed","0"
"1245","1345820","Gulab Paradise","Lonavala","Lonavala","'NH-4'","Maharashtra","Old Mum- Pune Highway, Near Karla Phata Durgeshwari Jain Temple Karla Entrance, Malavali- Lonavala","10","Deluxe Room","3"
"1246","383876","Hotel Sartaj","Ludhiana","Ludhiana","'Clock Tower-Near Railway Station'","Punjab","Bhadaur House Market Near Clock Tower","38","Deluxe Room","4"
"1247","957134","OYO Premium Ballygunge Lovelock Street","Kolkata","Kolkata","'Sarat Bose Road'","WestBengal","Hotel Swiss Suits, 35 Paddapukur Road, Bhawanipore,Kolkata","0","Standard Room AC","0"
"1248","1331666","OYO Rooms Kumbakonam Railway Station","Kumbakonam","Kumbakonam","'Near Bus Terminus'","TamilNadu","122 Kamarajar Road","15","Standard Room","3"
"1249","1328174","Half Moon Residency","Kozhikode","Kozhikode","'Mavoor Road'","Kerala","Fair Mount Tower Behind Kalyan Jewellerys Mavoor Road","10","Economy Ac Room","3.4"
"1250","40788","Hotel Heera Holiday Inn","Kolkata","Kolkata","'Park Street and Vicinity'","WestBengal","51, Elliot Road, Kolkata","23","Semi Suite AC","2.5"
"1251","866632","Ladakh Himalayan Retreat","Leh","Leh","'Old Fort Road'","JammuandKashmir","Ladakh Himalayan Retreat, Behind GN National School, Tukcha, Fort Road, Leh - Ladakh","19","Deluxe Room","5"
"1252","955768","Hardy's World","Ludhiana","Ludhiana","'GT Road'","Punjab","0","0","Deluxe Double Room","0"
"1253","159830","Hotel Mahay Palace","Leh","Leh","'Upper Tukcha Road'","JammuandKashmir","Jolden Mahay, Upper Tukcha Road","10","Standard Room","3.5"
"1254","387506","Highland Resort","Lonavala","Lonavala","'NH-4'","Maharashtra","Bombay Pune Road, Gawliwada, SMALL LANE JUST OPP KUMAR RESORT","32","A/C Deluxe Room","3"
"1255","726365","Hotel Sunshine Inn","Lucknow","Lucknow","'Gomti Nagar'","UttarPradesh","CP- 1/2, Vikas Khand, Patrakar Puram ,Gomtinagar","19","Deluxe Room","4"
"1256","714146","Cold Desert Camp","Leh","Leh","'Nubra Valley'","JammuandKashmir","Nubra valley,nubra(leh)","0","Deluxe Room","0"
"1257","378291","Dimensions Service Apartment-Ho Chi Minh Sarani","Kolkata","Kolkata","'Minto Park Area'","WestBengal","No.2 H Chi Minh Sarani, Saket Estate, Suite No 9 B, Ninth Floor, Opp Hotel Golden Park","3","Deluxe Room","3.5"
"1258","740742","Apple Valley Inn","Lachung","Lachung","'Lachung'","Sikkim","Faka, Lachung","12","Deluxe Double Bed","4"
"1259","726737","Hotel Sky High","Lucknow","Lucknow","'Aminabad'","UttarPradesh","267 Aishbagh Road ,opposite Bank of India,near H.P. Petrol Pump","20","Luxury Room","4.9"
"1260","714558","Hotel Shiva","Lucknow","Lucknow","'Aminabad'","UttarPradesh","172, 172, Gautam Budh marg, Sadana Shop, Gautam Budh Marg","0","Standard Non A.C Room","0"
"1261","319591","Hotel Season House","Lachung","Lachung","'Lachung'","Sikkim","Hotel Season House Lachung","12","Deluxe Room","4"
"1262","876840","Tekarees Guest House","Lucknow","Lucknow","'Mahanagar'","UttarPradesh","C43, E Park, Mahanagar","34","Deluxe Room","4"
"1263","725647","Hotel Tenzing Retreat","Lachung","Lachung","'Lachung'","Sikkim","Thomchi, Near SBI, Lachung","10","Deluxe","3.5"
"1264","738414","GenX Casaya","Lucknow","Lucknow","'Gomti Nagar'","UttarPradesh","CP-128, VIRAJ KHAND, OPPOSITE DOORDARSHAN COLONY, ADJACENT TO SAHARA HOSPITAL, GOMTI NAGAR","30","Deluxe Room","4.5"
"1265","385993","Club Mahindra Ashtamudi","Kollam","Kollam","'Ashtamudi Lake'","Kerala","Resort Address. Club Mahindra Backwater Retreat Ashtamudi. Chavara South, ect Kollam Quilon","0","Hotel Unit (Superior Room)","0"
"1266","720114","Hotel Pearl Marc","Kurukshetra","Kurukshetra","'Railway Road'","Haryana","Railway Road","9","Standard Room","3.5"
"1267","866162","Novotel Imagica Khopoli","Lonavala","Lonavala","'Khopoli'","Maharashtra","30/31, Sangdewadi, off Mumbai-Pune Express Highway, Khopoli- Pali Road, Khalapur","0","Superior Mountain Room","0"
"1268","1325272","OYO Premium Calicut Airport Extension","Kozhikode","Kozhikode","'Calicut international Airport'","Kerala","Near Ramanattukara Bypass Junction NH-17, Airport Road, Ramanattukara Calicut","15","Standard Room AC","3.9"
"1269","870856","Hotel Om Palace","Lonavala","Lonavala","'NH-4'","Maharashtra","Old Mumbai - Pune toll plaza ,Varsoli , Near Wax Museum","0","Deluxe Non AC Room","0"
