id,property_id,Toiletries,Bedside Lamp,Luggage Rack,Air Conditioning,Television,Internet / Broadband,Telephone,Refrigerator,Free Wi-Fi,Mini Bar,Room Heater,Writing Desk / Study Table,Wake-Up Call Service
"412","1346490","0","0","0","1","1","0","1","0","0","0","0","0","0"
"413","315857","0","0","0","1","1","0","0","0","1","0","0","0","0"
"414","79644","0","0","0","1","1","0","1","0","0","0","0","1","1"
"415","735962","1","0","0","0","0","0","0","0","0","0","0","0","0"
"416","40767","0","0","1","0","0","0","0","0","0","0","0","0","0"
"417","1347650","0","0","0","1","1","0","0","0","0","0","0","1","0"
"418","718189","0","0","1","0","1","0","1","0","0","0","0","0","0"
"419","1324656","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","744442","0","0","0","0","1","0","1","0","0","0","0","1","0"
"421","311460","0","0","0","1","1","1","1","0","0","0","0","0","0"
"422","40381","0","0","0","1","1","1","1","1","0","0","0","0","0"
"423","719936","0","0","1","1","0","0","0","0","0","0","0","0","0"
"424","389627","0","1","0","0","0","0","1","0","0","0","0","0","0"
"425","1329274","0","0","1","0","1","0","0","0","0","0","0","0","0"
"426","1323944","0","0","0","1","1","0","1","0","1","0","0","1","0"
"427","719457","0","0","1","0","1","0","0","0","0","0","0","0","0"
"428","313865","0","0","0","1","1","1","1","0","1","1","0","0","0"
"429","40814","0","0","0","1","1","1","1","0","0","1","0","0","0"
"430","1356812","0","0","0","0","0","1","1","0","0","0","0","0","1"
"431","385853","0","0","0","1","1","0","0","0","0","1","0","0","0"
"432","1324450","0","0","0","1","1","0","0","0","0","0","0","0","0"
"433","171440","0","0","0","0","1","0","1","0","0","0","1","0","0"
"434","40800","0","0","0","1","1","1","1","0","0","1","0","1","0"
"435","1327084","0","0","0","1","1","0","0","0","0","0","0","1","1"
"436","358586","1","1","0","0","0","0","1","1","0","0","0","0","0"
"437","320613","0","0","0","1","1","1","1","0","0","0","0","0","0"
"438","747766","0","0","0","0","1","0","1","0","0","0","0","0","0"
"439","52364","0","0","0","1","1","1","1","0","0","1","1","1","0"
"440","714868","0","0","0","0","1","1","1","0","1","0","0","0","0"
"441","378553","0","0","0","0","1","0","1","0","0","0","0","1","0"
"442","314524","0","0","0","1","1","0","1","0","0","1","0","0","0"
"443","722820","0","0","0","1","0","1","0","0","0","0","0","0","0"
"444","761166","1","0","0","0","0","0","0","1","0","0","0","1","1"
"445","354207","0","0","1","0","0","0","1","0","0","0","0","1","0"
"446","722837","0","0","0","1","0","0","0","0","0","0","0","0","0"
"447","328379","0","0","0","1","1","1","1","0","1","0","0","0","0"
"448","358583","0","0","0","1","1","0","1","0","0","0","0","1","0"
"449","744520","0","0","0","1","0","1","0","0","0","0","0","0","0"
"450","42807","0","0","1","1","1","1","1","0","0","0","0","0","0"
"451","709273","0","0","1","0","0","1","0","0","1","0","0","0","0"
"452","740773","0","0","0","1","1","1","1","0","0","0","0","0","0"
"453","171389","0","0","1","0","1","0","1","0","0","0","0","0","0"
"454","40760","0","0","0","1","1","1","1","0","0","1","0","1","0"
"455","746684","0","0","0","1","1","1","1","0","1","0","0","1","0"
"456","722537","0","0","0","0","1","0","1","0","0","0","0","1","0"
"457","1323980","0","0","0","0","1","0","1","0","0","1","0","1","0"
"458","870816","1","0","0","1","1","0","0","0","0","0","0","0","0"
"459","760568","0","0","0","0","1","0","1","0","0","1","0","0","0"
"460","957042","0","0","1","1","1","0","0","0","0","0","0","0","0"
"461","723725","0","0","0","1","1","0","1","0","0","0","0","0","0"
"462","329758","0","0","1","1","1","0","1","0","0","0","0","0","0"
"463","1330354","0","0","1","1","1","0","1","0","0","0","0","0","0"
"464","388355","0","0","1","0","1","0","1","0","0","0","0","0","0"
"465","354739","0","1","0","1","1","1","1","0","0","0","0","0","0"
"466","319396","0","0","0","1","1","1","1","0","1","0","0","1","0"
"467","1358870","0","0","0","0","1","0","0","0","0","0","0","1","1"
"468","1358028","0","0","1","1","1","1","0","0","0","0","0","0","0"
"469","956838","0","0","0","1","1","0","1","0","0","1","0","0","0"
"470","1353934","0","0","0","1","1","1","0","0","1","0","0","0","0"
"471","380473","0","0","1","0","1","0","1","0","0","0","0","0","0"
"472","385635","0","0","0","0","0","1","0","0","0","0","0","0","0"
"473","353280","0","0","0","0","1","0","1","0","0","0","0","0","0"
"474","383878","0","0","1","0","1","0","1","0","0","0","0","0","0"
"475","329119","0","0","0","0","1","1","0","0","1","1","0","0","0"
"476","172434","0","0","0","1","1","1","1","0","0","1","0","1","0"
"477","745326","0","0","0","0","1","1","1","0","1","0","0","1","0"
"478","1347380","0","0","0","1","1","0","0","0","0","0","0","1","0"
"479","719461","0","1","0","0","0","0","0","1","0","0","0","0","0"
"480","1347656","0","0","0","1","1","0","0","0","0","0","0","1","0"
"481","1358876","0","0","0","1","1","0","0","0","0","0","0","1","1"
"482","1323930","0","0","0","0","1","0","1","0","0","0","0","1","0"
"483","358639","0","0","1","0","0","0","0","0","0","0","0","1","0"
"484","714869","0","0","1","1","1","0","0","0","0","0","0","0","0"
"485","380663","0","0","0","0","1","0","0","0","0","0","0","0","0"
"486","1330338","0","0","0","1","1","0","0","0","0","0","0","0","0"
"487","1333810","1","0","0","1","1","0","0","0","0","0","0","0","0"
"488","758596","0","0","0","1","1","0","0","0","0","0","0","1","0"
"489","722803","0","0","0","1","0","1","0","0","0","0","0","0","0"
"490","79645","0","0","0","1","1","0","1","0","0","0","0","0","0"
"491","385295","0","0","0","1","1","0","1","0","1","0","0","0","0"
"492","744016","0","0","0","1","1","1","1","0","0","0","0","0","0"
"493","45184","0","0","0","1","1","0","1","0","0","0","0","0","0"
"494","722825","0","0","1","0","0","0","1","0","0","0","0","0","0"
"495","866316","0","0","0","1","1","0","1","0","0","0","0","0","0"
"496","1323954","0","0","0","0","1","0","1","0","0","0","0","0","0"
"497","957548","0","0","0","1","1","0","1","0","1","0","0","0","0"
"498","1358510","0","0","1","1","1","1","1","0","1","0","0","0","0"
"499","709229","1","1","0","0","0","0","0","1","0","0","0","1","0"
"500","40738","0","0","0","0","1","0","1","0","0","0","0","0","0"
"501","201244","0","0","0","1","1","0","0","0","0","0","0","0","0"
"502","320773","0","0","0","1","1","0","0","0","0","0","0","0","0"
"503","42814","0","0","1","0","1","0","1","0","0","1","0","0","0"
"504","1358516","0","0","1","1","1","0","1","0","0","0","0","0","0"
"505","714050","0","0","0","1","1","0","0","0","0","0","0","0","0"
"506","715939","1","0","0","1","1","1","1","0","0","0","0","0","0"
"507","737848","1","0","0","1","1","0","0","0","1","0","0","0","0"
"508","1328572","1","0","0","1","1","0","0","0","0","0","0","0","0"
"509","333681","0","0","0","0","1","1","1","0","0","1","0","1","0"
"510","926434","0","0","0","1","1","0","0","0","0","0","0","0","0"
"511","711086","1","0","0","0","1","0","1","0","0","0","0","0","0"
"512","41588","0","0","1","0","0","0","0","0","0","0","1","0","0"
"513","717565","0","0","1","0","1","0","0","0","0","0","0","0","0"
"514","1332084","0","0","0","1","1","0","1","0","0","0","0","0","0"
"515","709586","0","0","0","0","0","0","0","0","0","0","0","0","0"
"516","708940","0","0","0","0","1","1","0","0","1","0","0","0","0"
"517","735356","1","0","0","0","0","0","0","0","0","0","0","0","0"
"518","387375","0","0","0","1","1","0","0","0","0","0","0","0","0"
"519","1327104","0","0","0","1","1","0","0","0","0","0","0","1","1"
"520","714885","0","0","0","0","1","0","1","0","0","0","0","0","0"
"521","711161","0","0","1","1","1","1","1","0","0","1","0","0","0"
"522","1326018","1","0","0","1","1","0","0","0","0","0","0","0","0"
"523","42105","0","0","0","1","1","0","1","0","0","0","0","0","0"
"524","714874","0","0","0","1","1","1","0","0","1","0","0","0","0"
"525","955450","0","0","0","1","1","1","1","0","0","0","0","0","0"
"526","334640","0","0","0","1","1","1","1","0","0","1","0","1","1"
"527","123130","0","0","1","1","1","1","1","0","0","1","0","0","0"
"528","51325","0","0","0","1","1","0","1","0","0","0","0","0","0"
"529","335082","0","0","1","0","1","0","0","0","0","0","0","0","0"
"530","333879","0","0","1","1","0","0","0","0","0","0","0","0","0"
"531","718891","0","0","0","1","1","0","1","0","0","0","0","1","0"
"532","719448","0","0","1","0","1","0","1","0","0","0","0","0","0"
"533","1324850","0","0","0","0","1","1","0","0","0","0","0","0","1"
"534","1325758","0","0","0","1","0","0","0","0","0","0","0","1","1"
"535","40779","0","0","0","0","1","0","1","0","0","0","1","1","0"
"536","1360468","0","0","0","1","1","1","1","0","1","0","0","0","0"
"537","331951","0","0","0","1","1","1","1","0","0","1","0","1","0"
"538","327879","0","0","1","1","1","1","1","0","0","0","0","0","0"
"539","42104","0","0","0","1","1","1","1","0","0","0","0","0","0"
"540","753254","0","0","0","0","1","0","0","0","0","0","0","1","0"
"541","1327126","0","0","0","1","1","0","0","0","0","0","0","1","1"
"542","744140","0","0","1","1","1","0","0","0","0","0","0","0","0"
"543","957162","0","0","0","1","1","0","1","0","1","0","0","0","0"
"544","380661","0","0","0","0","1","0","1","0","0","0","0","0","0"
"545","40769","0","0","1","1","1","0","1","0","0","1","0","0","0"
"546","1323256","0","0","0","0","1","0","1","0","0","0","0","0","0"
"547","1325760","0","0","0","1","0","0","0","0","0","0","0","1","1"
"548","1343472","0","0","0","1","1","1","0","0","0","0","0","0","0"
"549","720142","0","0","0","1","0","0","0","0","0","0","0","0","0"
"550","866732","0","0","0","1","1","0","0","0","0","0","0","0","0"
"551","719921","0","0","0","1","1","0","0","0","0","0","0","0","0"
"552","161836","0","0","0","0","0","0","0","0","0","0","0","0","0"
"553","378942","0","0","0","1","0","0","0","0","0","0","0","0","0"
"554","719349","0","0","0","0","1","1","1","0","0","0","1","1","0"
"555","724599","1","0","0","0","1","0","0","0","0","0","0","0","0"
"556","720373","0","0","0","1","1","0","0","0","0","0","0","1","0"
"557","869356","0","0","0","0","1","1","0","0","0","0","0","0","0"
"558","732173","0","0","0","1","1","1","1","0","1","0","0","0","0"
"559","720084","0","0","0","1","1","0","1","0","0","0","0","0","0"
"560","385395","1","0","0","1","1","0","1","0","0","0","0","0","0"
"561","40753","0","0","1","1","1","1","1","0","0","1","0","0","0"
"562","379891","0","0","0","1","1","1","1","0","0","1","0","1","0"
"563","1342286","0","0","0","0","1","0","1","0","0","0","0","0","0"
"564","375438","0","0","1","1","1","0","1","0","0","0","0","1","0"
"565","40763","0","0","0","1","1","0","1","0","0","0","0","1","0"
"566","714048","0","0","0","0","1","0","1","0","0","0","0","0","0"
"567","719611","0","0","0","1","1","0","1","0","0","0","0","1","0"
"568","1347376","0","0","0","1","1","0","0","0","0","0","0","1","1"
"569","870796","0","0","0","1","1","1","0","0","1","0","0","0","0"
"570","42808","0","0","1","1","1","0","1","0","0","1","0","0","0"
"571","1357634","1","0","1","0","1","0","1","0","0","0","0","0","0"
"572","708489","0","0","1","0","1","0","0","0","0","0","0","1","0"
"573","868362","0","0","0","1","1","1","1","0","0","0","0","1","0"
"574","387034","0","0","1","0","1","0","1","0","0","0","0","0","0"
"575","722824","0","0","1","1","1","0","1","0","0","0","0","0","0"
"576","957570","0","0","0","1","1","0","1","0","1","0","0","0","0"
"577","733364","0","0","1","0","1","0","1","0","0","0","0","0","0"
"578","387829","0","0","1","1","1","0","1","0","0","0","0","0","0"
"579","375475","0","0","0","1","1","0","1","0","0","0","0","1","0"
"580","331617","0","0","0","0","1","1","1","0","0","0","0","1","0"
"581","42539","0","0","1","1","1","1","1","0","0","0","0","0","0"
"582","934628","0","0","0","1","0","0","0","0","0","0","0","1","0"
"583","743200","0","0","0","1","1","0","0","0","1","0","0","0","0"
"584","289985","0","0","0","1","1","0","1","0","0","0","0","0","0"
"585","708871","0","0","0","0","0","1","0","0","0","0","0","1","0"
"586","1335186","0","0","0","0","1","0","1","0","0","0","0","0","0"
"587","870810","0","0","0","1","1","0","0","0","0","0","0","0","0"
"588","379804","0","0","0","1","1","1","1","0","0","0","0","1","0"
"589","1324654","0","0","0","0","0","0","0","0","0","0","0","1","0"
"590","40758","0","0","0","0","1","1","1","0","0","0","0","1","0"
"591","739140","1","0","0","0","1","0","0","0","0","0","0","0","0"
"592","1324800","0","0","0","1","1","1","0","0","1","0","0","0","0"
"593","934740","0","0","0","1","1","0","0","0","0","0","0","1","1"
"594","708952","0","0","0","1","1","1","0","0","0","0","0","1","0"
"595","1325096","0","0","0","1","1","1","0","0","1","0","0","0","0"
"596","1325906","0","0","0","1","1","1","0","0","1","0","0","0","0"
"597","52435","0","0","0","1","1","0","1","0","1","0","0","1","0"
"598","79257","0","0","0","1","1","1","1","0","1","1","0","0","0"
"599","1358866","0","0","0","1","1","0","0","0","0","0","0","1","1"
"600","1327080","0","0","0","1","1","0","0","0","0","0","0","1","1"
"601","715730","1","0","0","1","1","1","0","0","0","0","0","0","0"
"602","388193","0","0","1","1","1","0","1","0","0","0","0","0","0"
"603","379238","0","0","0","0","1","0","1","0","0","0","0","1","0"
"604","716780","0","0","1","1","1","1","1","0","0","1","0","0","0"
"605","712598","0","0","1","0","1","1","0","0","0","0","0","0","0"
"606","710202","0","0","1","0","1","0","1","0","0","0","0","0","0"
"607","708773","0","0","0","1","1","1","0","0","1","0","0","0","0"
"608","866968","0","0","0","0","1","0","0","0","0","0","0","0","0"
"609","1332834","0","0","1","0","1","0","1","0","0","0","0","0","0"
"610","315379","0","0","1","0","1","1","1","0","1","0","0","0","0"
"611","354540","0","0","0","0","1","1","1","0","0","1","0","0","0"
"612","1344000","0","0","0","1","1","0","0","0","0","0","0","1","1"
"613","926436","0","0","0","0","0","0","0","0","1","0","0","0","0"
"614","1347664","0","0","0","1","1","0","0","0","0","0","0","1","1"
"615","42818","0","0","1","0","1","1","1","0","0","0","0","0","0"
"616","1324634","0","0","0","0","0","0","0","0","0","0","0","1","0"
"617","712925","1","1","0","0","1","0","0","0","0","0","0","0","0"
"618","318544","0","0","0","0","1","0","1","0","0","0","0","1","0"
"619","717212","1","0","0","1","1","0","0","0","0","0","0","0","0"
"620","934738","0","0","0","1","1","0","1","0","0","0","0","1","0"
"621","389509","0","0","0","1","1","1","1","0","1","0","0","1","0"
"622","42288","0","0","0","0","1","0","1","0","0","0","0","0","0"
"623","40762","0","0","1","1","1","1","1","0","0","1","0","0","0"
"624","722848","0","0","0","1","0","0","0","0","0","0","0","0","0"
"625","761162","0","0","1","1","1","1","0","0","0","1","0","0","1"
"626","741608","0","0","0","1","1","0","1","0","0","0","0","0","0"
"627","957554","1","0","0","0","0","0","0","0","1","0","0","0","0"
"628","716978","1","0","0","1","1","1","0","0","0","0","0","0","0"
"629","725523","0","0","0","0","1","1","0","0","0","0","0","1","0"
"630","710064","0","0","0","1","1","1","1","0","1","1","0","1","0"
"631","1323792","0","0","0","1","1","0","1","0","1","0","0","1","0"
"632","742504","0","0","0","0","0","1","0","0","0","0","0","0","0"
"633","1323922","0","0","0","1","1","0","1","0","0","0","0","0","0"
"634","742798","0","0","0","0","1","0","1","0","0","0","0","0","0"
"635","40809","1","0","0","0","0","0","1","1","0","0","0","0","0"
"636","714060","0","0","0","1","1","1","1","1","0","0","0","0","0"
"637","841090","0","0","0","0","1","0","0","0","0","1","0","0","0"
"638","718221","0","0","1","0","1","0","1","0","0","0","0","0","0"
"639","40772","0","0","1","1","1","1","1","0","0","0","0","0","0"
"640","327900","0","0","0","1","1","1","1","0","0","0","0","1","0"
"641","40764","0","0","1","1","1","1","1","0","0","1","0","0","0"
"642","1326396","0","0","0","1","1","0","0","0","1","0","0","0","0"
"643","378686","0","0","0","1","0","1","0","0","1","0","0","1","0"
"644","722869","0","0","0","1","1","0","0","0","0","0","0","0","0"
"645","1330242","0","0","0","1","1","0","1","0","0","0","0","0","0"
"646","314471","0","0","1","0","0","0","1","1","0","0","0","0","0"
"647","957578","0","0","0","1","1","0","1","0","1","0","0","0","0"
"648","1333084","0","0","0","1","1","0","0","0","0","0","0","0","0"
"649","743216","0","0","0","1","1","1","0","0","0","0","0","0","0"
"650","386953","0","0","0","0","1","0","1","0","0","0","0","1","0"
"651","716962","0","0","1","0","0","1","0","0","0","0","0","0","0"
"652","722808","0","0","0","1","1","0","0","0","1","0","0","0","0"
"653","716005","0","0","1","0","1","1","1","0","1","0","0","0","0"
"654","760900","0","0","0","0","1","0","0","0","0","0","0","0","0"
"655","866002","1","0","0","1","1","0","0","0","0","0","0","0","0"
"656","724204","0","0","0","1","1","0","0","0","0","0","0","1","0"
"657","1330344","0","0","0","1","1","0","1","0","0","0","0","0","0"
"658","715918","0","0","0","1","1","1","0","0","1","0","0","1","0"
"659","714700","0","0","0","0","1","0","1","0","1","0","0","1","0"
"660","1323938","0","0","0","1","1","0","0","0","1","0","0","0","0"
"661","375481","0","0","0","0","1","0","1","0","0","0","0","0","0"
"662","709512","0","0","0","1","0","0","0","0","0","0","0","0","0"
"663","1323934","0","0","0","1","1","0","1","0","0","0","0","1","0"
"664","1323940","0","0","0","0","1","0","1","0","0","0","0","0","0"
"665","760690","1","0","0","0","1","0","0","0","0","0","0","0","0"
"666","719139","0","0","1","0","1","0","0","0","0","0","0","0","0"
"667","731829","0","0","0","0","1","1","1","0","0","0","0","1","0"
"668","353267","0","0","1","1","1","0","1","0","0","0","0","0","0"
"669","732114","0","0","0","0","1","0","0","0","0","0","0","0","0"
"670","40776","0","0","1","0","1","0","0","0","0","0","0","0","0"
