id,property_id,rating_count,city
"1","1098130","47","Coorg"
"2","1098132","41","Ludhiana"
"3","1098136","49","Kodaikanal"
"4","1099100","10","Dharamshala"
"5","1102736","1","Jaipur"
"6","1116502","16","Hyderabad"
"7","1116506","16","Hyderabad"
"8","1116532","91","Leh"
"9","1116552","32","Goa"
"10","1126600","16","Gurgaon"
"11","1126614","16","Ghaziabad"
"12","1126636","13","Lucknow"
"13","1126660","16","Ghaziabad"
"14","1132516","23","Lucknow"
"15","1136688","5","Lucknow"
"16","1136714","16","Hyderabad"
"17","1136746","29","Lucknow"
"18","1136758","5","Coimbatore"
"19","1136762","10","Lucknow"
"20","1136788","15","Goa"
"21","1136798","75","Leh"
"22","1136848","50","Kolkata"
"23","1136860","79","Leh"
"24","1136866","12","Lachen"
"25","1136874","6","Keonjhar"
"26","1136972","7","Kullu"
"27","1137002","34","Deoghar"
"28","122962","1","Goa"
"29","122969","1","Goa"
"30","123007","1","Dharamshala"
"31","123077","1","Jaipur"
"32","123130","140","Kochi"
"33","123139","613","Kolkata"
"34","123148","457","Kollam"
"35","123152","74","Kovalam"
"36","1282126","39","Kodaikanal"
"37","1282152","28","Kochi"
"38","1282194","2","Lonavala"
"39","1293550","1","Indore"
"40","1298908","1","Indore"
"41","1323058","1","Indore"
"42","1323066","1","Indore"
"43","1323140","49","Goa"
"44","1323148","1","Indore"
"45","1323164","1","Hissar"
"46","1323168","1","Indore"
"47","1323172","1","Indore"
"48","1323182","1","Indore"
"49","1323188","1","Indore"
"50","1323192","1","Indore"
"51","1323194","1","Indore"
"52","1323200","1","Indore"
"53","1323252","27","Daman"
"54","1323256","167","Kodaikanal"
"55","1323266","51","Daman"
"56","1323296","19","Goa"
"57","1323302","28","Dahej"
"58","1323308","7","Dahej"
"59","1323318","39","Dahej"
"60","1323358","7","Kozhikode"
"61","1323482","1","Jaipur"
"62","1323506","26","Chennai"
"63","1323564","23","Daman"
"64","1323694","36","Coimbatore"
"65","1323698","23","Chennai"
"66","1323700","43","Goa"
"67","1323702","45","Goa"
"68","1323704","50","Chennai"
"69","1323708","1","Jaipur"
"70","1323716","6","Coimbatore"
"71","1323720","23","Coimbatore"
"72","1323722","1","Indore"
"73","1323724","41","Coimbatore"
"74","1323726","41","Coimbatore"
"75","1323728","44","Coimbatore"
"76","1323732","20","Coimbatore"
"77","1323734","14","Coimbatore"
"78","1323738","11","Coimbatore"
"79","1323744","14","Coimbatore"
"80","1323756","39","Coonoor"
"81","1323758","18","Coorg"
"82","1323760","3","Coonoor"
"83","1323762","12","Coonoor"
"84","1323766","42","Coonoor"
"85","1323768","27","Coonoor"
"86","1323774","30","Coorg"
"87","1323778","7","Coorg"
"88","1323780","38","Coorg"
"89","1323782","20","Kochi"
"90","1323784","19","Kochi"
"91","1323786","3","Kochi"
"92","1323792","37","Kochi"
"93","1323802","11","Coonoor"
"94","1323808","1","Jaipur"
"95","1323818","18","Diu"
"96","1323836","1","Hosur"
"97","1323838","1","Hosur"
"98","1323854","15","Jaipur"
"99","1323856","36","Jaipur"
"100","1323860","49","Jodhpur"
"101","1323922","43","Kochi"
"102","1323926","30","Kochi"
"103","1323928","22","Kochi"
"104","1323930","46","Kodaikanal"
"105","1323934","3","Kochi"
"106","1323936","3","Kodaikanal"
"107","1323938","18","Kochi"
"108","1323940","48","Kodaikanal"
"109","1323944","15","Kochi"
"110","1323946","22","Kodaikanal"
"111","1323948","7","Kochi"
"112","1323950","17","Kodaikanal"
"113","1323952","20","Kodaikanal"
"114","1323954","37","Kodaikanal"
"115","1323956","30","Kodaikanal"
"116","1323958","45","Kodaikanal"
"117","1323962","43","Kodaikanal"
"118","1323970","7","Kodaikanal"
"119","1323980","42","Kodaikanal"
"120","1323988","29","Kolkata"
"121","1323994","6","Kolkata"
"122","1324026","1","Jaipur"
"123","1324042","8","Kolkata"
"124","1324052","40","Kolkata"
"125","1324100","21","Jaisalmer"
"126","1324104","23","Jaisalmer"
"127","1324128","16","Jaisalmer"
"128","1324136","24","Jaisalmer"
"129","1324140","13","Jaisalmer"
"130","1324178","17","Leh"
"131","1324226","130","Kodaikanal"
"132","1324234","224","Kodaikanal"
"133","1324248","66","Kodaikanal"
"134","1324324","50","Dhanbad"
"135","1324350","19","Chandigarh"
"136","1324388","4","Goa"
"137","1324404","1","Jaipur"
"138","1324440","1","Jaipur"
"139","1324442","15","Ghaziabad"
"140","1324448","21","Ghaziabad"
"141","1324450","39","Kolkata"
"142","1324452","13","Kolkata"
"143","1324474","48","Kakinada"
"144","1324492","1","Jaipur"
"145","1324538","2","Dehradun"
"146","1324634","33","Kodaikanal"
"147","1324650","49","Kodaikanal"
"148","1324654","33","Kodaikanal"
"149","1324656","22","Kodaikanal"
"150","1324674","29","Coorg"
"151","1324676","173","Jaipur"
"152","1324700","21","Hyderabad"
"153","1324706","1","Jaipur"
"154","1324710","16","Hyderabad"
"155","1324712","16","Hyderabad"
"156","1324714","16","Hyderabad"
"157","1324718","16","Hyderabad"
"158","1324720","16","Hyderabad"
"159","1324726","26","Kurnool"
"160","1324736","1","Digha"
"161","1324754","4","Ghaziabad"
"162","1324788","26","Jabalpur"
"163","1324790","22","Gangtok"
"164","1324792","3","Kothamangalam"
"165","1324800","148","Kochi"
"166","1324806","16","Jabalpur"
"167","1324808","9","Darjeeling"
"168","1324816","4","Kochi"
"169","1324850","12","Kausani"
"170","1324860","25","Jaipur"
"171","1324868","20","Jaipur"
"172","1324952","42","Kolkata"
"173","1324966","19","Kolkata"
"174","1324970","32","Kolkata"
"175","1324972","18","Kolkata"
"176","1324976","12","Kolkata"
"177","1325034","16","Jaipur"
"178","1325038","16","Jaipur"
"179","1325042","12","Kinnaur"
"180","1325082","43","Deoghar"
"181","1325096","41","Kolhapur"
"182","1325110","544","Kodaikanal"
"183","1325114","35","Kodaikanal"
"184","1325124","7","Chennai"
"185","1325140","1","Indore"
"186","1325166","524","Kodaikanal"
"187","1325170","7","Lucknow"
"188","1325172","132","Kodaikanal"
"189","1325176","106","Kodaikanal"
"190","1325192","419","Kodaikanal"
"191","1325210","9","Chandigarh"
"192","1325236","39","Goa"
"193","1325238","8","Khandala"
"194","1325242","16","Goa"
"195","1325244","11","Goa"
"196","1325250","16","Jaipur"
"197","1325272","16","Kozhikode"
"198","1325278","16","Jaipur"
"199","1325284","3","Chennai"
"200","1325304","1","Jaipur"
"201","1325348","46","Jaisalmer"
"202","1325352","15","Chennai"
"203","1325384","40","Kolkata"
"204","1325386","12","Kolkata"
"205","1325388","15","Kolkata"
"206","1325390","31","Kolkata"
"207","1325392","14","Kolkata"
"208","1325394","31","Kolkata"
"209","1325440","1","Gwalior"
"210","1325442","16","Indore"
"211","1325444","1","Indore"
"212","1325446","1","Indore"
"213","1325448","1","Indore"
"214","1325450","9","Lucknow"
"215","1325452","1","Indore"
"216","1325456","1","Indore"
"217","1325480","9","Goa"
"218","1325490","27","Goa"
"219","1325492","1","Indore"
"220","1325494","1","Jabalpur"
"221","1325538","20","Coorg"
"222","1325542","34","Lucknow"
"223","1325548","18","Lucknow"
"224","1325574","38","Cuttack"
"225","1325578","14","Dharamshala"
"226","1325582","38","Lucknow"
"227","1325600","26","Dehradun"
"228","1325618","16","Jaipur"
"229","1325640","16","Jaipur"
"230","1325648","16","Jaipur"
"231","1325662","16","Indore"
"232","1325666","16","Jaipur"
"233","1325676","26","Lava"
"234","1325750","49","Dehradun"
"235","1325758","3","Kochi"
"236","1325760","21","Kochi"
"237","1325762","24","Kochi"
"238","1325776","42","Goa"
"239","1325778","25","Goa"
"240","1325780","41","Goa"
"241","1325782","49","Goa"
"242","1325784","20","Goa"
"243","1325788","50","Goa"
"244","1325792","30","Goa"
"245","1325838","42","Kochi"
"246","1325840","17","Corbett"
"247","1325882","16","Jaipur"
"248","1325884","16","Jaipur"
"249","1325886","16","Jaipur"
"250","1325890","20","Corbett"
"251","1325892","20","Corbett"
"252","1325900","19","Goa"
"253","1325906","28","Kolkata"
"254","1325910","40","Kolkata"
"255","1325926","6","Chittorgarh"
"256","1325940","20","Gangtok"
"257","1325946","33","Deoghar"
"258","1325974","16","Dehradun"
"259","1325980","24","Dehradun"
"260","1326018","17","Kolkata"
"261","1326030","25","Coimbatore"
"262","1326040","48","Coimbatore"
"263","1326068","16","Indore"
"264","1326070","38","Kolkata"
"265","1326072","37","Kolkata"
"266","1326074","12","Kolkata"
"267","1326080","2","Kolkata"
"268","1326114","1","Idukki"
"269","1326130","1","Jabalpur"
"270","1326140","14","Chennai"
"271","1326148","22","Chennai"
"272","1326164","23","Lucknow"
"273","1326198","16","Hyderabad"
"274","1326204","31","Daman"
"275","1326240","58","Kovalam"
"276","1326292","79","Kumbhalgarh"
"277","1326308","2","Ludhiana"
"278","1326366","51","Corbett"
"279","1326396","40","Kochi"
"280","1326402","21","Durg"
"281","1326406","46","Kochi"
"282","1326414","101","Goa"
"283","1326416","21","Indore"
"284","1326424","4","Chandigarh"
"285","1326428","50","Kannur"
"286","1326500","17","Kurseong"
"287","1326514","16","Chennai"
"288","1326518","28","Gangtok"
"289","1326536","36","Kolhapur"
"290","1326570","23","Dehradun"
"291","1326714","49","Kumarakom"
"292","1326726","40","Kumarakom"
"293","1326826","29","Dehradun"
"294","1326828","48","Dehradun"
"295","1326844","33","Dooars"
"296","1326904","38","Karaikal"
"297","1326924","42","Chennai"
"298","1326928","16","Chennai"
"299","1326930","16","Hyderabad"
"300","1327080","10","Kolkata"
"301","1327082","7","Kolkata"
"302","1327084","24","Kolkata"
"303","1327086","41","Kolkata"
"304","1327088","47","Kolkata"
"305","1327104","25","Kolkata"
"306","1327124","33","Kota"
"307","1327126","26","Kolkata"
"308","1327128","17","Kolkata"
"309","1327146","16","Jaipur"
"310","1327148","12","Katra"
"311","1327170","16","Jaipur"
"312","1327180","129","Coimbatore"
"313","1327216","48","Chittoor"
"314","1327274","16","Jaisalmer"
"315","1327342","31","Jaisalmer"
"316","1327350","16","Jaipur"
"317","1327378","6","Jaisalmer"
"318","1327384","50","Kota"
"319","1327388","16","Jaipur"
"320","1327390","1","Haldwani"
"321","1327424","5","Karaikal"
"322","1327428","14","Chennai"
"323","1327436","42","Coimbatore"
"324","1327438","22","Goa"
"325","1327440","44","Kodaikanal"
"326","1327444","47","Kodaikanal"
"327","1327456","30","Goa"
"328","1327458","16","Goa"
"329","1327484","16","Jaipur"
"330","1327492","16","Jaipur"
"331","1327500","13","Dharamshala"
"332","1327556","1","Jaipur"
"333","1327562","1","Jaipur"
"334","1327566","1","Jaipur"
"335","1327586","39","Chennai"
"336","1327588","1","Jaipur"
"337","1327606","24","Corbett"
"338","1327634","10","Ludhiana"
"339","1327642","1","Jaipur"
"340","1327648","1","Jaipur"
"341","1327652","1","Jaipur"
"342","1327658","1","Jaipur"
"343","1327664","1","Jaipur"
"344","1327676","1","Jaipur"
"345","1327678","1","Jaipur"
"346","1327680","44","Lucknow"
"347","1327684","105","Gangtok"
"348","1327690","1","Jaipur"
"349","1327732","27","Lucknow"
"350","1327744","32","Kozhikode"
"351","1327750","10","Lucknow"
"352","1327756","36","Dehradun"
"353","1327766","1","Jaipur"
"354","1327784","36","Kolkata"
"355","1327786","39","Kolkata"
"356","1327788","49","Kolkata"
"357","1327790","22","Kolkata"
"358","1327794","16","Darjeeling"
"359","1327810","1","Jaipur"
"360","1327812","17","Kovalam"
"361","1327816","20","Lucknow"
"362","1327850","47","Kochi"
"363","1327876","1","Jaipur"
"364","1327878","4","Kovalam"
"365","1327896","7","Kochi"
"366","1327914","21","Kovalam"
"367","1327922","21","Lucknow"
"368","1327936","96","Chidambaram"
"369","1327982","35","Kolkata"
"370","1328012","49","Katra"
"371","1328014","1","Jaipur"
"372","1328020","1","Jaipur"
"373","1328024","1","Jaipur"
"374","1328034","7","Kochi"
"375","1328058","33","Kolkata"
"376","1328072","10","Kolkata"
"377","1328080","3","Kolkata"
"378","1328082","44","Kolkata"
"379","1328084","32","Kolkata"
"380","1328092","5","Kolkata"
"381","1328096","44","Kolkata"
"382","1328118","24","Goa"
"383","1328120","26","Kolkata"
"384","1328126","13","Goa"
"385","1328132","13","Goa"
"386","1328140","28","Goa"
"387","1328142","1","Jaipur"
"388","1328146","38","Goa"
"389","1328148","1","Jaipur"
"390","1328160","16","Goa"
"391","1328172","1","Jaisalmer"
"392","1328174","27","Kozhikode"
"393","1328176","16","Goa"
"394","1328178","19","Goa"
"395","1328246","26","Lonavala"
"396","1328260","29","Faridabad"
"397","1328262","16","Lonavala"
"398","1328264","31","Lonavala"
"399","1328266","16","Hubli-Dharwad"
"400","1328278","1","Jaisalmer"
"401","1328282","1","Jaisalmer"
"402","1328292","1","Jaisalmer"
"403","1328296","1","Faridabad"
"404","1328298","1","Jaipur"
"405","1328344","26","Goa"
"406","1328354","20","Goa"
"407","1328356","17","Goa"
"408","1328360","10","Khandala"
"409","1328428","62","Coorg"
"410","1328464","2","Kota"
"411","1328480","1","Jaisalmer"
"412","1328482","30","Dehradun"
"413","1328504","14","Gangtok"
"414","1328506","42","Lucknow"
"415","1328542","23","Kolkata"
"416","1328546","12","Kolkata"
"417","1328552","47","Kolkata"
"418","1328556","2","Kolkata"
"419","1328572","43","Kolkata"
"420","1328588","35","Dwarka"
"421","1328608","12","Coimbatore"
"422","1328616","1","Dibrugarh"
"423","1328644","9","Gangtok"
"424","1328654","8","Corbett"
"425","1328686","46","Diveagar"
"426","1328706","48","Dechu"
"427","1328796","1","Jaipur"
"428","1328804","1","Jaipur"
"429","1328820","1","Jaipur"
"430","1328826","1","Jaipur"
"431","1328846","1","Jaipur"
"432","1328850","1","Jaipur"
"433","1328856","1","Jaipur"
"434","1328858","1","Jaipur"
"435","1328864","22","Khajuraho"
"436","1328890","48","Ghaziabad"
"437","1328898","10","Chandigarh"
"438","1328924","48","Chandigarh"
"439","1328926","38","Chennai"
"440","1328948","48","Chennai"
"441","1328960","36","Chennai"
"442","1328978","44","Chennai"
"443","1329002","15","Chennai"
"444","1329018","79","Goa"
"445","1329024","129","Lucknow"
"446","1329030","11","Haldwani"
"447","1329040","28","Ghaziabad"
"448","1329044","16","Faridabad"
"449","1329052","16","Gurgaon"
"450","1329064","1","Hyderabad"
"451","1329068","49","Kochi"
"452","1329092","16","Hyderabad"
"453","1329094","16","Hyderabad"
"454","1329096","16","Hyderabad"
"455","1329098","16","Hyderabad"
"456","1329102","31","Chandigarh"
"457","1329106","37","Chandigarh"
"458","1329108","48","Kochi"
"459","1329110","41","Kochi"
"460","1329114","16","Hissar"
"461","1329148","15","Fatehpur Sikri"
"462","1329160","1","Gurgaon"
"463","1329198","3","Faridabad"
"464","1329212","7","Chandigarh"
"465","1329270","16","Hyderabad"
"466","1329274","26","Kochi"
"467","1329286","2","Chennai"
"468","1329392","36","Leh"
"469","1329438","14","Leh"
"470","1329442","26","Chattarpur"
"471","1329498","2","Leh"
"472","1329522","32","Leh"
"473","1329590","29","Leh"
"474","1329630","47","Goa"
"475","1329670","16","Indore"
"476","1329682","16","Indore"
"477","1329692","1","Jaisalmer"
"478","1329754","24","Khajuraho"
"479","1329772","9","Kurukshetra"
"480","1329832","35","Goa"
"481","1329838","49","Goa"
"482","1329840","15","Goa"
"483","1329842","47","Goa"
"484","1329844","17","Goa"
"485","1329846","8","Goa"
"486","1329848","10","Goa"
"487","1329900","14","Coonoor"
"488","1329910","18","Lucknow"
"489","1329938","1","Jaipur"
"490","1329940","4","Coimbatore"
"491","1329968","31","Firozabad"
"492","1329992","47","Kovalam"
"493","1330022","44","Lonavala"
"494","1330056","15","Dehradun"
"495","1330066","16","Gurgaon"
"496","1330102","36","Kannur"
"497","1330124","40","Lucknow"
"498","1330210","16","Jaisalmer"
"499","1330236","22","Chennai"
"500","1330242","11","Kolkata"
"501","1330264","25","Dehradun"
"502","1330272","19","Coimbatore"
"503","1330274","31","Coimbatore"
"504","1330276","47","Coimbatore"
"505","1330280","18","Coimbatore"
"506","1330286","22","Hyderabad"
"507","1330290","34","Hyderabad"
"508","1330292","77","Hyderabad"
"509","1330294","13","Hyderabad"
"510","1330296","13","Hyderabad"
"511","1330298","31","Hyderabad"
"512","1330338","10","Kolkata"
"513","1330344","29","Kolkata"
"514","1330346","26","Kolkata"
"515","1330348","31","Kolkata"
"516","1330350","30","Kolkata"
"517","1330354","47","Kolkata"
"518","1330360","23","Kovalam"
"519","1330462","14","Lucknow"
"520","1330472","36","Goa"
"521","1330474","35","Goa"
"522","1330476","16","Goa"
"523","1330478","25","Goa"
"524","1330480","21","Goa"
"525","1330646","44","Kochi"
"526","1330688","15","Kannur"
"527","1330696","28","Goa"
"528","1330748","24","Jabalpur"
"529","1330788","5","Kovalam"
"530","1330834","12","Lucknow"
"531","1330956","25","Indore"
"532","1330958","41","Kochi"
"533","1330962","38","Ludhiana"
"534","1331024","28","Ludhiana"
"535","1331030","84","Kochi"
"536","1331048","5","Coimbatore"
"537","1331050","51","Lonavala"
"538","1331086","7","Dehradun"
"539","1331124","16","Dehradun"
"540","1331232","1","Hyderabad"
"541","1331234","16","Hyderabad"
"542","1331236","16","Hyderabad"
"543","1331238","4","Kota"
"544","1331248","42","Ludhiana"
"545","1331252","1","Ghazipur"
"546","1331266","20","Kochi"
"547","1331270","7","Kovalam"
"548","1331290","31","Kochi"
"549","1331294","8","Kovalam"
"550","1331338","1","Jaisalmer"
"551","1331346","16","Indore"
"552","1331354","1","Jaipur"
"553","1331362","41","Gangtok"
"554","1331372","8","Chennai"
"555","1331380","8","Kovalam"
"556","1331396","40","Kochi"
"557","1331406","38","Dooars"
"558","1331418","32","Chennai"
"559","1331422","3","Dehradun"
"560","1331424","35","Chennai"
"561","1331452","44","Kota"
"562","1331456","1","Jaipur"
"563","1331460","17","Chennai"
"564","1331570","16","Goa"
"565","1331572","49","Goa"
"566","1331574","29","Goa"
"567","1331576","44","Goa"
"568","1331580","41","Goa"
"569","1331582","50","Goa"
"570","1331584","39","Goa"
"571","1331586","49","Goa"
"572","1331588","11","Goa"
"573","1331644","14","Kochi"
"574","1331666","28","Kumbakonam"
"575","1331684","34","Dharbhanga"
"576","1331692","1","Jaipur"
"577","1331730","6","Chennai"
"578","1331738","7","Coimbatore"
"579","1331804","12","Durg"
"580","1331840","2","Coorg"
"581","1331860","10","Chennai"
"582","1331870","50","Chennai"
"583","1331908","28","Kochi"
"584","1331934","1","Jaipur"
"585","1331948","21","Jaipur"
"586","1332002","35","Lucknow"
"587","1332006","31","Darjeeling"
"588","1332046","34","Ludhiana"
"589","1332058","50","Ludhiana"
"590","1332080","16","Dharamshala"
"591","1332082","17","Chandigarh"
"592","1332084","47","Kochi"
"593","1332098","42","Kolkata"
"594","1332104","12","Dongargarh"
"595","1332138","47","Kurukshetra"
"596","1332180","23","Kullu"
"597","1332188","43","Kolkata"
"598","1332212","32","Chandigarh"
"599","1332430","1","Goa"
"600","1332432","51","Goa"
"601","1332436","1","Goa"
"602","1332604","62","Goa"
"603","1332608","104","Goa"
"604","1332642","2","Kochi"
"605","1332644","48","Goa"
"606","1332648","12","Kochi"
"607","1332684","23","Gandhinagar"
"608","1332802","48","Kolkata"
"609","1332828","45","Chandigarh"
"610","1332834","22","Kochi"
"611","1332842","6","Kolkata"
"612","1332848","18","Goa"
"613","1332856","23","Kolkata"
"614","1332942","49","Coorg"
"615","1333084","39","Kolkata"
"616","1333110","21","Devprayag"
"617","1333174","13","Dehradun"
"618","1333186","22","Jaisalmer"
"619","1333524","15","Jaisalmer"
"620","1333554","37","Faizabad"
"621","1333724","21","Jaisalmer"
"622","1333742","15","Jaisalmer"
"623","1333786","44","Kolkata"
"624","1333810","21","Kolkata"
"625","1334114","6","Kolkata"
"626","1334116","7","Kolkata"
"627","1334168","8","Jaisalmer"
"628","1334272","12","Jaisalmer"
"629","1334494","9","Coorg"
"630","1335186","28","Kochi"
"631","1335982","7","Goa"
"632","1336210","16","Goa"
"633","1336214","2","Goa"
"634","1336218","9","Goa"
"635","1336230","14","Goa"
"636","1336236","46","Goa"
"637","1336238","17","Goa"
"638","1336240","37","Lucknow"
"639","1336402","28","Lucknow"
"640","1336408","7","Kumarakom"
"641","1336414","37","Kozhikode"
"642","1336432","1","Jaipur"
"643","1336434","7","Kochi"
"644","1336438","21","Kumarakom"
"645","1336448","60","Corbett"
"646","1336550","24","Kochi"
"647","1336566","34","Kumarakom"
"648","1336642","38","Coorg"
"649","1336652","37","Chandigarh"
"650","1336654","13","Goa"
"651","1336822","10","Chandigarh"
"652","1336824","9","Kochi"
"653","1336872","50","Dharamshala"
"654","1336880","67","Digha"
"655","1336884","28","Dharamshala"
"656","1336898","16","Dharamshala"
"657","1336922","28","Coimbatore"
"658","1336992","35",
"659","1337310","28","Ludhiana"
"660","1337318","17","Gangtok"
"661","1337370","31","Coorg"
"662","1337400","7","Indore"
"663","1337592","21","Jaipur"
"664","1337670","2","Chennai"
"665","1337694","29","Kolkata"
"666","1337712","50","Goa"
"667","1337728","11","Goa"
"668","1337740","6","Goa"
"669","1337744","1","Goa"
"670","1337872","23","Dwarka"
"671","1337944","1","Goa"
"672","1337946","14","Goa"
"673","1337948","28","Goa"
"674","1337950","3","Goa"
"675","1337952","24","Goa"
"676","1337960","1","Goa"
"677","1338280","24","Gangtok"
"678","1338754","13","Kolkata"
"679","1338796","21","Jaisalmer"
"680","1338868","10","Coonoor"
"681","1338870","37","Coonoor"
"682","1339526","3","Gandhinagar"
"683","1339562","21","Jaipur"
"684","1339576","1","Jaipur"
"685","1339578","1","Jaipur"
"686","1339596","1","Jaipur"
"687","1339598","1","Jaipur"
"688","1339764","5","Gandhinagar"
"689","1339820","14","Leh"
"690","1339832","48","Leh"
"691","1339838","41","Leh"
"692","1339960","10","Kodaikanal"
"693","1339970","6","Digha"
"694","1340016","45","Jaipur"
"695","1340572","6","Kumily"
"696","1341150","11","Goa"
"697","1341158","3","Lucknow"
"698","1341338","23","Leh"
"699","1341346","3","Dooars"
"700","1341430","25","Kota"
"701","1341450","4","Chennai"
"702","1341470","69","Corbett"
"703","1341476","34","Jaipur"
"704","1341510","57","Goa"
"705","1341644","49","Kota"
"706","1341656","37","Darjeeling"
"707","1341698","1","Chennai"
"708","1341726","31","Kolkata"
"709","1341844","10","Kharsia"
"710","1341848","1","Jagdalpur"
"711","1341856","41","Korba"
"712","1341880","22","Korba"
"713","1342098","38","Kolkata"
"714","1342100","40","Chennai"
"715","1342106","1","Jaipur"
"716","1342286","43","Kavali"
"717","1342320","29","Dehradun"
"718","1342758","4","Lucknow"
"719","1342776","45","Lucknow"
"720","1342786","3","Kolkata"
"721","1342830","39","Lucknow"
"722","1342836","22","Kochi"
"723","1342880","1","Hyderabad"
"724","1342884","1","Hyderabad"
"725","1342894","1","Hissar"
"726","1342898","49","Kochi"
"727","1342900","27","Kochi"
"728","1343142","74","Jaipur"
"729","1343306","18","Lavasa"
"730","1343326","16","Jaipur"
"731","1343336","16","Jaisalmer"
"732","1343338","16","Jaipur"
"733","1343340","16","Jaipur"
"734","1343342","16","Jaipur"
"735","1343344","16","Jaipur"
"736","1343366","1","Goa"
"737","1343462","111","Dapoli"
"738","1343472","29","Kolkata"
"739","1343478","24","Ludhiana"
"740","1343554","51","Kochi"
"741","1343812","45","Coorg"
"742","1343858","32","Lonavala"
"743","1343876","36","Kochi"
"744","1344000","17","Kolhapur"
"745","1344014","50","Corbett"
"746","1344044","2","Goa"
"747","1344076","34","Diu"
"748","1344084","16","Diu"
"749","1344086","21","Coorg"
"750","1344098","38","Daman"
"751","1344242","16","Gandhinagar"
"752","1344244","29","Gandhinagar"
"753","1344290","9","Gandhinagar"
"754","1344294","35","Gandhinagar"
"755","1344320","45","Diu"
"756","1344344","39","Dwarka"
"757","1344602","16","Jabalpur"
"758","1344606","16","Indore"
"759","1344608","16","Indore"
"760","1344632","16","Jabalpur"
"761","1344654","32","Khajuraho"
"762","1344668","16","Jabalpur"
"763","1344672","16","Jabalpur"
"764","1344676","16","Jabalpur"
"765","1345070","41","Kolkata"
"766","1345082","31","Jagdalpur"
"767","1345086","4","Kolkata"
"768","1345102","3","Kolkata"
"769","1345106","97","Chennai"
"770","1345108","35","Coorg"
"771","1345256","1","Jaipur"
"772","1345270","51","Katra"
"773","1345394","51","Karnal"
"774","1345400","31","Ludhiana"
"775","1345402","34","Ludhiana"
"776","1345424","18","Coorg"
"777","1345486","28","Lansdowne"
"778","1345504","42","Jaisalmer"
"779","1345618","18","Chennai"
"780","1345620","21","Chennai"
"781","1345622","44","Chennai"
"782","1345630","45","Ludhiana"
"783","1345820","17","Lonavala"
"784","1345926","19","Jaipur"
"785","1345950","32","Chennai"
"786","1346164","48","Corbett"
"787","1346322","16","Dalhousie"
"788","1346324","31","Dalhousie"
"789","1346330","40","Dharamshala"
"790","1346332","14","Chandigarh"
"791","1346334","40","Chandigarh"
"792","1346356","22","Kodaikanal"
"793","1346386","11","Jaipur"
"794","1346402","9","Cuttack"
"795","1346420","25","Gaya"
"796","1346472","18","Goa"
"797","1346490","10","Kochi"
"798","1347068","48","Chhindwara"
"799","1347070","28","Chitrakoot"
"800","1347084","19","Kolkata"
"801","1347086","26","Kolkata"
"802","1347092","18","Kolkata"
"803","1347096","46","Kolkata"
"804","1347098","2","Kolkata"
"805","1347100","17","Kolkata"
"806","1347240","6","Dahej"
"807","1347368","30","Kolkata"
"808","1347376","27","Kolkata"
"809","1347378","36","Kolkata"
"810","1347380","42","Kolkata"
"811","1347384","27","Kolkata"
"812","1347388","8","Kolkata"
"813","1347390","34","Kolkata"
"814","1347392","17","Kolkata"
"815","1347398","2","Kolkata"
"816","1347400","23","Kolkata"
"817","1347408","28","Kolkata"
"818","1347410","47","Kolkata"
"819","1347430","22","Kurnool"
"820","1347456","25","Gangtok"
"821","1347474","16","Dwarka"
"822","1347492","36","Coimbatore"
"823","1347494","7","Gangtok"
"824","1347498","38","Gangtok"
"825","1347502","16","Gangtok"
"826","1347526","49","Gangtok"
"827","1347532","16","Gangtok"
"828","1347544","32","Gangtok"
"829","1347562","34","Kurnool"
"830","1347596","16","Gangtok"
"831","1347642","31","Kolkata"
"832","1347650","39","Kolkata"
"833","1347656","39","Kolkata"
"834","1347664","32","Kolkata"
"835","1347666","43","Kollur"
"836","1347700","12","Dehradun"
"837","1347702","21","Gangtok"
"838","1347716","4","Gangtok"
"839","1347760","30","Darjeeling"
"840","1347762","49","Darjeeling"
"841","1347802","26","Gangtok"
"842","1347838","16","Gangtok"
"843","1347840","16","Gangtok"
"844","1347846","1","Gangtok"
"845","1347940","5","Goa"
"846","1347962","9","Goa"
"847","1347978","16","Goa"
"848","1348356","49","Kashid"
"849","1348390","7","Diveagar"
"850","1348392","58","Diveagar"
"851","1348690","67","Kochi"
"852","1348864","1","Erode"
"853","1348892","48","Gangtok"
"854","1348896","1","Jaipur"
"855","1348950","1","Gangtok"
"856","1348954","27","Dandeli"
"857","1349098","1","Gurgaon"
"858","1349134","25","Leh"
"859","1349192","43",
"860","1349518","4","Goa"
"861","1349980","36","Coorg"
"862","1349998","11","Coorg"
"863","1350142","22","Dalhousie"
"864","1350146","25","Kasauli"
"865","1350148","28","Kasauli"
"866","1350152","38","Coorg"
"867","1350158","7","Coorg"
"868","1350160","12","Coorg"
"869","1350184","6","Coorg"
"870","1350196","36","Coorg"
"871","1350220","15","Coorg"
"872","1350228","230","Goa"
"873","1350236","43","Coorg"
"874","1350242","2","Coorg"
"875","1350472","42","Gangtok"
"876","1350574","18","Dharamshala"
"877","1350580","3","Gandhinagar"
"878","1350606","4","Kurukshetra"
"879","1350960","21","Lonavala"
"880","1350964","5","Lonavala"
"881","1350968","5","Lucknow"
"882","1351044","39","Leh"
"883","1351054","46","Kodaikanal"
"884","1351096","46","Durg"
"885","1351106","37","Kurukshetra"
"886","1351258","9","Coorg"
